id,merchant_id,merchant_name,month,processor,branch_id,sales_amount,transactions,net,commission_percent,partner_net,payout_amount,volume,sales,refunds,reject_amount,bank_split,bank_payout,income,expenses,partner_branch_number,status,status_category,expected_processor,created_at,tenant_id,agent_net
10233,11751,Encore at Lewis Ranch - Operating,2025-02,TRX,1001,0,,,,2.15,6.14,0,0,,,35,2.15,,,,,,,2025-10-29 00:59:32.969167,1,
10234,10397,FACES,2025-02,TRX,1001,82,,,,18.76,53.6,15264.41,82,,,35,18.76,,,,,,,2025-10-29 00:59:33.012776,1,
10235,11208,FL Comm Fishermens Assoc,2025-02,TRX,4004,32,,,,10.84,30.97,2720.48,32,,,35,10.84,,,,,,,2025-10-29 00:59:33.055685,1,
10236,10680,FrankBurg Vintage,2025-02,TRX,4018,0,,,,4.14,11.83,0,0,,,35,4.14,,,,,,,2025-10-29 00:59:33.098839,1,
10237,11726,"G C MECHANICAL SERVICES , CORP",2025-02,TRX,4001,0,,,,1.13,3.23,0,0,,,35,1.13,,,,,,,2025-10-29 00:59:33.141837,1,
10238,11306,"Grinder Law Firm, P.A.",2025-02,TRX,1010,0,,,,6.36,18.17,0,0,,,35,6.36,,,,,,,2025-10-29 00:59:33.183544,1,
10239,11263,Hydes Rescreening INC.,2025-02,TRX,4605,24,,,,48.12,137.48,48564,24,,,35,48.12,,,,,,,2025-10-29 00:59:33.225962,1,
10240,11434,Jims Auto Machine Shop,2025-02,TRX,2004,36,,,,94.45,269.87,17321.98,36,,,35,94.45,,,,,,,2025-10-29 00:59:33.268109,1,
10241,10812,JoJo's Catfish Wharf,2025-02,TRX,1117,646,,,,71.56,204.47,31344.23,646,,,35,71.56,,,,,,,2025-10-29 00:59:33.311565,1,
10242,10650,JONES IRRIGATION INSTALLATION & REPAIR,2025-02,TRX,1313,11,,,,34.67,99.06,10107.25,11,,,35,34.67,,,,,,,2025-10-29 00:59:33.356129,1,
10243,11565,Lance For Land,2025-02,TRX,1202,3,,,,3.2,9.13,170,3,,,35,3.2,,,,,,,2025-10-29 00:59:33.398697,1,
10244,11706,Pierogi Polish Market,2025-02,TRX,4007,387,,,,11.47,32.78,14413.24,387,,,35,11.47,,,,,,,2025-10-29 00:59:33.440425,1,
10245,11240,Providence Cattle Company,2025-02,TRX,4705,0,,,,9.25,26.43,0,0,,,35,9.25,,,,,,,2025-10-29 00:59:33.482504,1,
10246,11657,Quiet Technology Aerospace Inc.,2025-02,TRX,4604,0,,,,3.93,11.23,0,0,,,35,3.93,,,,,,,2025-10-29 00:59:33.524522,1,
10247,9889,Real Deal Auto Plus LLC,2025-02,TRX,1313,0,,,,0,0,0,0,,,35,0,,,,,,,2025-10-29 00:59:33.56654,1,
10248,10306,RED Hospitality Transportation,2025-02,TRX,4007,0,,,,-3.07,-8.77,0,0,,,35,-3.07,,,,,,,2025-10-29 00:59:33.608922,1,
10249,10748,Sallie,2025-02,TRX,5005,170,,,,33.83,95.71,26595.69,170,,,35,33.83,,,,,,,2025-10-29 00:59:33.651361,1,
10250,11209,Superior Success,2025-02,TRX,1214,0,,,,3.58,10.23,0,0,,,35,3.58,,,,,,,2025-10-29 00:59:33.694534,1,
10251,11727,The Finishing Touch of North Florida LLC,2025-02,TRX,4302,2,,,,103.86,296.74,5010,2,,,35,103.86,,,,,,,2025-10-29 00:59:33.737077,1,
10252,11227,True Timeshare Realty LLC,2025-02,TRX,4508,2,,,,11.75,33.58,4226,2,,,35,11.75,,,,,,,2025-10-29 00:59:33.780323,1,
10253,11768,Turner Eye Clinic,2025-02,TRX,1110,0,,,,-0.62,-1.77,0,0,,,35,-0.62,,,,,,,2025-10-29 00:59:33.826782,1,
10254,10644,"Wood-Chuck Workshop, Inc.",2025-02,TRX,4107,0,,,,2.18,6.23,0,0,,,35,2.18,,,,,,,2025-10-29 00:59:33.869996,1,
10255,10645,"Woodchip Marine Lumber & Supplies, Inc.",2025-02,TRX,4107,0,,,,2.18,6.23,0,0,,,35,2.18,,,,,,,2025-10-29 00:59:33.91255,1,
10256,11500,"Allied Compliance Services, Inc. - Hurst",2025-03,TRX,1001,34,,,,6.71,18.99,1854,34,,,35,6.71,,,,,,,2025-10-29 00:59:33.95534,1,
10257,11499,"Allied Compliance Services, Inc. - Lubbock",2025-03,TRX,1001,15,,,,8.29,18.92,2498,15,,,35,8.29,,,,,,,2025-10-29 00:59:33.998255,1,
10258,10801,"Apalachee Backhoe & Septic, LLC",2025-03,TRX,4227,0,,,,-3.07,-8.77,0,0,,,35,-3.07,,,,,,,2025-10-29 00:59:34.042057,1,
10259,11520,Ashford Park Property Owners Association,2025-03,TRX,5004,15,,,,16.02,24.77,4245,15,,,35,16.02,,,,,,,2025-10-29 00:59:34.085089,1,
10260,10647,BAK Tire Inc Leachville,2025-03,TRX,1313,4,,,,4.13,50.68,2260.25,4,,,35,4.13,,,,,,,2025-10-29 00:59:34.127908,1,
10261,10648,BAK Tire Inc Marked Tree,2025-03,TRX,1313,51,,,,27.72,163.69,12378.56,51,,,35,27.72,,,,,,,2025-10-29 00:59:34.171339,1,
10262,11261,Bill's Automotive Repair,2025-03,TRX,1001,1,,,,9.31,13.16,113.85,1,,,35,9.31,,,,,,,2025-10-29 00:59:34.213574,1,
10263,11640,Bizav Support LLC,2025-03,TRX,4604,21,,,,239.44,420.03,264717,21,,,35,239.44,,,,,,,2025-10-29 00:59:34.257133,1,
10264,10516,Brockinton Auto Sales,2025-03,TRX,1110,0,,,,-0.62,-1.77,0,0,,,35,-0.62,,,,,,,2025-10-29 00:59:34.300512,1,
10265,11127,Cabins at Seven Foxes,2025-03,TRX,4606,2,,,,12.86,34.41,5868.93,2,,,35,12.86,,,,,,,2025-10-29 00:59:34.343522,1,
10266,11735,Centennial Bank,2025-03,TRX,1001,0,,,,-63.24,3.02,0,0,,,35,-63.24,,,,,,,2025-10-29 00:59:34.386163,1,
10267,10564,Champ Hinton Used Cars,2025-03,TRX,1001,75,,,,23.89,88.74,27214.61,75,,,35,23.89,,,,,,,2025-10-29 00:59:34.429724,1,
10268,11736,"Chef Blends, Inc.",2025-03,TRX,4403,2,,,,4.76,20.5,3900,2,,,35,4.76,,,,,,,2025-10-29 00:59:34.472483,1,
10269,10264,Closet Envy,2025-03,TRX,4707,42,,,,85.23,351.77,183985.02,42,,,35,85.23,,,,,,,2025-10-29 00:59:34.516508,1,
10270,10843,Diesel Barn LLC,2025-03,TRX,4220,0,,,,2.53,7.23,0,0,,,35,2.53,,,,,,,2025-10-29 00:59:34.558838,1,
10271,11288,Elite Auto Group,2025-03,TRX,1112,34,,,,658.62,2471.17,122730,34,,,35,658.62,,,,,,,2025-10-29 00:59:34.600663,1,
10272,11752,Encore at Lewis Ranch - Escrow,2025-03,TRX,1001,1,,,,2.18,13.42,259.98,1,,,35,2.18,,,,,,,2025-10-29 00:59:34.642829,1,
10273,11751,Encore at Lewis Ranch - Operating,2025-03,TRX,1001,0,,,,2.15,6.08,0,0,,,35,2.15,,,,,,,2025-10-29 00:59:34.685336,1,
10274,10397,FACES,2025-03,TRX,1001,93,,,,18.76,44.27,16028.66,93,,,35,18.76,,,,,,,2025-10-29 00:59:34.730338,1,
10275,11208,FL Comm Fishermens Assoc,2025-03,TRX,4004,1,,,,10.84,-16.37,23.92,1,,,35,10.84,,,,,,,2025-10-29 00:59:34.772694,1,
10276,10680,FrankBurg Vintage,2025-03,TRX,4018,0,,,,4.14,11.83,0,0,,,35,4.14,,,,,,,2025-10-29 00:59:34.814794,1,
10277,11726,"G C MECHANICAL SERVICES , CORP",2025-03,TRX,4001,0,,,,1.13,3.23,0,0,,,35,1.13,,,,,,,2025-10-29 00:59:34.856969,1,
10278,11306,"Grinder Law Firm, P.A.",2025-03,TRX,1010,1,,,,6.36,23.45,260,1,,,35,6.36,,,,,,,2025-10-29 00:59:34.89835,1,
10279,11263,Hydes Rescreening INC.,2025-03,TRX,4605,30,,,,48.12,127.96,45847,30,,,35,48.12,,,,,,,2025-10-29 00:59:34.940925,1,
10280,11434,Jims Auto Machine Shop,2025-03,TRX,2004,38,,,,94.45,254.73,15710.33,38,,,35,94.45,,,,,,,2025-10-29 00:59:34.983927,1,
10281,10812,JoJo's Catfish Wharf,2025-03,TRX,1117,1291,,,,71.56,412.22,63802.24,1291,,,35,71.56,,,,,,,2025-10-29 00:59:35.026271,1,
10282,10650,JONES IRRIGATION INSTALLATION & REPAIR,2025-03,TRX,1313,3,,,,34.67,68.92,5866.1,3,,,35,34.67,,,,,,,2025-10-29 00:59:35.068761,1,
10283,11862,KFS2 LLC,2025-03,TRX,4007,0,,,,3.58,10.23,0,0,,,35,3.58,,,,,,,2025-10-29 00:59:35.111373,1,
10284,11565,Lance For Land,2025-03,TRX,1202,1,,,,3.2,9.98,250,1,,,35,3.2,,,,,,,2025-10-29 00:59:35.153841,1,
10285,11857,Mountain View Custom Butcher,2025-03,TRX,1118,0,,,,-0.67,-1.9,0,0,,,35,-0.67,,,,,,,2025-10-29 00:59:35.19925,1,
10286,11835,Municipal Health,2025-03,TRX,1210,0,,,,0.78,2.23,0,0,,,35,0.78,,,,,,,2025-10-29 00:59:35.24179,1,
10287,11706,Pierogi Polish Market,2025-03,TRX,4007,672,,,,11.47,45.99,23996.83,672,,,35,11.47,,,,,,,2025-10-29 00:59:35.284569,1,
10288,11240,Providence Cattle Company,2025-03,TRX,4705,0,,,,9.25,26.43,0,0,,,35,9.25,,,,,,,2025-10-29 00:59:35.32703,1,
10289,11657,Quiet Technology Aerospace Inc.,2025-03,TRX,4604,0,,,,3.93,11.23,0,0,,,35,3.93,,,,,,,2025-10-29 00:59:35.369704,1,
10290,9889,Real Deal Auto Plus LLC,2025-03,TRX,1313,0,,,,0,-6.36,0,0,,,35,0,,,,,,,2025-10-29 00:59:35.412433,1,
10291,10306,RED Hospitality Transportation,2025-03,TRX,4007,0,,,,-3.07,-8.77,0,0,,,35,-3.07,,,,,,,2025-10-29 00:59:35.455208,1,
10292,10748,Sallie,2025-03,TRX,5005,122,,,,33.83,69.53,18663.62,122,,,35,33.83,,,,,,,2025-10-29 00:59:35.497422,1,
10293,11209,Superior Success,2025-03,TRX,1214,0,,,,3.58,10.23,0,0,,,35,3.58,,,,,,,2025-10-29 00:59:35.53996,1,
10294,11727,The Finishing Touch of North Florida LLC,2025-03,TRX,4302,0,,,,103.86,364.31,0,0,,,35,103.86,,,,,,,2025-10-29 00:59:35.583943,1,
10295,11820,The Flower Shop in Apalach,2025-03,TRX,4201,19,,,,5.64,16.11,1890.25,19,,,35,5.64,,,,,,,2025-10-29 00:59:35.625362,1,
10296,11227,True Timeshare Realty LLC,2025-03,TRX,4508,0,,,,11.75,-8.77,0,0,,,35,11.75,,,,,,,2025-10-29 00:59:35.667395,1,
10297,11768,Turner Eye Clinic,2025-03,TRX,1110,24,,,,-0.62,54,3390.45,24,,,35,-0.62,,,,,,,2025-10-29 00:59:35.709453,1,
10298,10644,"Wood-Chuck Workshop, Inc.",2025-03,TRX,4107,0,,,,2.18,6.23,0,0,,,35,2.18,,,,,,,2025-10-29 00:59:35.751398,1,
10299,10645,"Woodchip Marine Lumber & Supplies, Inc.",2025-03,TRX,4107,0,,,,2.18,-6.36,0,0,,,35,2.18,,,,,,,2025-10-29 00:59:35.793514,1,
10300,3286748394349254,ST. CHARLES COMMUNITY ASSOCIATION INC,2025-06,PayBright,9033,1196.99,33,30.58,0,8.56,,,,,,,8.56,,,,,,,2025-10-29 00:59:36.122688,1,
10301,3286748265921879,BIG APPLE BAGEL,2025-06,PayBright,4501,1,1,22.89,0,6.41,,,,,,,6.41,,,,,,,2025-10-29 00:59:36.167447,1,
10302,3286748748433047,Extreme RV Repair,2025-06,PayBright,4013,0,0,-2.95,0,-0.83,,,,,,,-0.83,,,,,,,2025-10-29 00:59:36.211165,1,
10303,3286748535143573,Michael Bonne Copper Smith,2025-06,PayBright,4013,447.95,10,1.72,0,0.48,,,,,,,0.48,,,,,,,2025-10-29 00:59:36.256282,1,
10304,5482983600020030,Mobile-One Communications,2025-06,PayBright,4715,22937.44,10,127.99,0,35.84,,,,,,,35.84,,,,,,,2025-10-29 00:59:36.300432,1,
10305,5482983600019958,Ramsey Paint & Body Inc,2025-06,PayBright,4601,11673.48,7,43.1,0,12.07,,,,,,,12.07,,,,,,,2025-10-29 00:59:36.344685,1,
10306,3286748265921879,BIG APPLE BAGEL,2025-07,PayBright,4501,46758.31,3202,260.53,0.7,91.19,,,,,,,91.19,,,,,,,2025-10-29 00:59:36.387704,1,
10307,3286748748433047,Extreme RV Repair,2025-07,PayBright,4013,921.15,1,-5.67,-0.77,-1.98,,,,,,,-1.98,,,,,,,2025-10-29 00:59:36.431586,1,
10308,3286748535143573,Michael Bonne Copper Smith,2025-07,PayBright,4013,1685,10,5.76,0.43,2.02,,,,,,,2.02,,,,,,,2025-10-29 00:59:36.475481,1,
10309,5482983600020030,Mobile-One Communications,2025-07,PayBright,4715,83075.74,24,390.84,0.59,136.79,,,,,,,136.79,,,,,,,2025-10-29 00:59:36.519974,1,
10310,3286748394349254,ST. CHARLES COMMUNITY ASSOCIATION INC,2025-07,PayBright,9033,1880.28,65,14.28,0.95,5,,,,,,,5,,,,,,,2025-10-29 00:59:36.564339,1,
10311,820100009480,ARKANSAS USA WRESTLING,2024-03,Micamp,1201,0,0,-1.8,,-0.57,,,,,,,,0,2.4,,,,,2025-10-29 00:59:36.914617,1,
10312,498434550881,BILLY CLARK BAIL BONDS,2024-03,Micamp,4403,49446.89,56,1092.26,,344.06,,,,,,,,1982.26,890,,,,,2025-10-29 00:59:36.957747,1,
10313,498792480887,ENCORE AT LEWIS RANCH- E,2024-03,Micamp,1001,0,0,15.86,,5,,,,,,,,25.06,9.2,,,,,2025-10-29 00:59:36.99841,1,
10314,498792481885,ENCORE AT LEWIS RANCH- O,2024-03,Micamp,1001,0,0,15.86,,5,,,,,,,,25.06,9.2,,,,,2025-10-29 00:59:37.040371,1,
10315,820100007781,FACES,2024-03,Micamp,1001,1.51,2,22.24,,7,,,,,,,,28.78,6.54,,,,,2025-10-29 00:59:37.082267,1,
10316,820100007807,HOWARD CREEK COUNTRY MART,2024-03,Micamp,1001,5642.78,355,105.5,,33.23,,,,,,,,241.53,136.03,,,,,2025-10-29 00:59:37.124018,1,
10317,820100008433,HWY 5 AUTO SALVAGE,2024-03,Micamp,1201,3721.78,18,111.73,,35.19,,,,,,,,168.14,56.41,,,,,2025-10-29 00:59:37.166276,1,
10318,820100008664,ISLAND WOMENS HEALTH,2024-03,Micamp,4007,527.97,12,22.98,,7.24,,,,,,,,38.35,15.37,,,,,2025-10-29 00:59:37.20778,1,
10319,5298086202005840,KEY WEST SCREAMING LINES CHARTER,2024-03,Micamp,4007,3463.2,6,45.48,,14.33,,,,,,,,167.85,122.37,,,,,2025-10-29 00:59:37.249573,1,
10320,820100008276,MCCORMICK FAMILY DENTISTRY,2024-03,Micamp,1407,12254.75,78,137.93,,43.45,,,,,,,,397.42,259.49,,,,,2025-10-29 00:59:37.290443,1,
10321,820100008557,R&R OUTDOORS,2024-03,Micamp,1001,2453.5,27,80.63,,25.4,,,,,,,,119.15,38.52,,,,,2025-10-29 00:59:37.332807,1,
10322,5298086203010360,RANGERS EXCAVATION LLC,2024-03,Micamp,1206,0,0,27.29,,8.6,,,,,,,,34.99,7.7,,,,,2025-10-29 00:59:37.375171,1,
10323,498432734883,SALTER PLUMBING,2024-03,Micamp,1001,3757.14,14,31.8,,10.02,,,,,,,,139.37,107.57,,,,,2025-10-29 00:59:37.417377,1,
10324,820100005405,SAVANNAHS,2024-03,Micamp,1001,0,0,10.22,,3.22,,,,,,,,25,14.78,,,,,2025-10-29 00:59:37.460431,1,
10325,5298086201124820,SISTER SEASONS FUND,2024-03,Micamp,4007,0,0,27.29,,8.6,,,,,,,,34.99,7.7,,,,,2025-10-29 00:59:37.502184,1,
10326,820100007880,UATAN,2024-03,Micamp,4704,0,0,19.93,,6.28,,,,,,,,25,5.07,,,,,2025-10-29 00:59:37.543384,1,
10327,820100007104,VENTURE OUT,2024-03,Micamp,4004,0,0,20.52,,6.46,,,,,,,,35,14.48,,,,,2025-10-29 00:59:37.585579,1,
10328,820100007112,VENTURE OUT COMMUNITY STORE,2024-03,Micamp,4004,69588.47,1302,1232.11,,388.12,,,,,,,,2705.26,1473.15,,,,,2025-10-29 00:59:37.627504,1,
10329,498435072885,WOODARD CARPET & DESIGN,2024-03,Micamp,1409,3355,13,65.67,,20.69,,,,,,,,129.04,63.37,,,,,2025-10-29 00:59:37.670137,1,
10330,498434550881,ARKANSAS USA WRESTLING,2024-04,Micamp,1201,4052.16,86,87.85,,20.75,,,,,,,,180.7,92.85,,,,,2025-10-29 00:59:37.711713,1,
10331,498431863881,BILLY CLARK BAIL BONDS,2024-04,Micamp,4403,31.2,1,22.27,,7.01,,,,,,,,51.2,28.93,,,,,2025-10-29 00:59:37.753206,1,
10332,498792481885,ENCORE AT LEWIS RANCH- E,2024-04,Micamp,1001,5751,13,37.99,,11.97,,,,,,,,99.88,61.89,,,,,2025-10-29 00:59:37.794985,1,
10333,498431789888,ENCORE AT LEWIS RANCH- O,2024-04,Micamp,1001,6107.66,18,40.43,,12.74,,,,,,,,91.44,51.01,,,,,2025-10-29 00:59:37.835327,1,
10334,498435072885,FRANCESCO SWEETS,2024-04,Micamp,4005,1.99,1,11.32,,3.57,,,,,,,,25.99,14.67,,,,,2025-10-29 00:59:37.876819,1,
10335,5298086203010360,HOWARD CREEK COUNTRY MART,2024-04,Micamp,1001,2898.63,193,62.48,,19.68,,,,,,,,136.22,73.74,,,,,2025-10-29 00:59:37.918178,1,
10336,5298086201127140,HWY 5 AUTO SALVAGE,2024-04,Micamp,1201,9338.91,51,208.83,,65.78,,,,,,,,387.71,178.88,,,,,2025-10-29 00:59:37.963823,1,
10337,5298086201124820,ISLAND WOMENS HEALTH,2024-04,Micamp,4007,4165.17,49,33.22,,10.46,,,,,,,,140.57,107.35,,,,,2025-10-29 00:59:38.005785,1,
10338,820100009480,ISLAND WOMENS HEALTH,2024-04,Micamp,4007,0,0,21.12,,6.65,,,,,,,,25.47,4.35,,,,,2025-10-29 00:59:38.046606,1,
10339,820100007781,KEY WEST SCREAMING LINES CHARTER,2024-04,Micamp,4007,748.8,1,53.03,,16.7,,,,,,,,63.72,10.69,,,,,2025-10-29 00:59:38.088546,1,
10340,820100010520,MCCORMICK FAMILY DENTISTRY,2024-04,Micamp,1407,30225.69,180,300.92,,94.79,,,,,,,,980.19,679.27,,,,,2025-10-29 00:59:38.130494,1,
10341,820100010033,R&R OUTDOORS,2024-04,Micamp,1001,4678.41,63,136.31,,42.94,,,,,,,,220.2,83.89,,,,,2025-10-29 00:59:38.172317,1,
10342,820100008276,RANGERS EXCAVATION LLC,2024-04,Micamp,1206,19047.6,3,308.18,,97.08,,,,,,,,767.56,459.38,,,,,2025-10-29 00:59:38.213922,1,
10343,820100005272,RUN FOR RHONDA,2024-04,Micamp,4007,0,0,32.25,,10.16,,,,,,,,39.95,7.7,,,,,2025-10-29 00:59:38.255457,1,
10344,820100005306,SALTER PLUMBING,2024-04,Micamp,1001,2726.31,5,18.69,,5.89,,,,,,,,107.77,89.08,,,,,2025-10-29 00:59:38.29705,1,
10345,820100005280,SAVANNAHS,2024-04,Micamp,1001,72354.82,2488,1530.55,,482.12,,,,,,,,2895.51,1364.96,,,,,2025-10-29 00:59:38.339404,1,
10346,820100008557,SISTER SEASONS FUND,2024-04,Micamp,4007,0,0,27.29,,8.6,,,,,,,,34.99,7.7,,,,,2025-10-29 00:59:38.381287,1,
10347,820100005405,UATAN,2024-04,Micamp,4704,2.24,2,13.73,,4.32,,,,,,,,25.08,11.35,,,,,2025-10-29 00:59:38.423015,1,
10348,820100007880,VENTURE OUT,2024-04,Micamp,4004,0,0,24.15,,7.61,,,,,,,,35,10.85,,,,,2025-10-29 00:59:38.464879,1,
10349,820100007104,VENTURE OUT COMMUNITY STORE,2024-04,Micamp,4004,88119.34,1587,1657.82,,522.21,,,,,,,,3441.06,1783.24,,,,,2025-10-29 00:59:38.508399,1,
10350,820100007112,WOODARD CARPET & DESIGN,2024-04,Micamp,1409,3464.62,12,60.59,,19.09,,,,,,,,133.23,72.64,,,,,2025-10-29 00:59:38.550139,1,
10351,820100009480,ARKANSAS USA WRESTLING,2024-05,Micamp,1201,0,0,9.89,,3.46,,,,,,,,25,10.35,,,,,2025-10-29 00:59:38.592039,1,
10352,498434550881,BILLY CLARK BAIL BONDS,2024-05,Micamp,4403,623.94,2,37.67,,13.18,,,,,,,,73.94,32.08,,,,,2025-10-29 00:59:38.633708,1,
10353,498792480887,ENCORE AT LEWIS RANCH- E,2024-05,Micamp,1001,9000,18,43.19,,15.12,,,,,,,,130.22,82.23,,,,,2025-10-29 00:59:38.675911,1,
10354,498792481885,ENCORE AT LEWIS RANCH- O,2024-05,Micamp,1001,17815.23,26,70.08,,24.53,,,,,,,,206.11,128.24,,,,,2025-10-29 00:59:38.718831,1,
10355,820100007781,FACES,2024-05,Micamp,1001,0,0,17.15,,6,,,,,,,,25,5.94,,,,,2025-10-29 00:59:38.760819,1,
10356,820100010520,FRANCESCO SWEETS,2024-05,Micamp,4005,1.99,1,7.43,,2.6,,,,,,,,25.99,17.74,,,,,2025-10-29 00:59:38.802386,1,
10357,820100007807,HOWARD CREEK COUNTRY MART,2024-05,Micamp,1001,0,0,-3.37,,-1.18,,,,,,,,0,3.74,,,,,2025-10-29 00:59:38.843846,1,
10358,820100008433,HWY 5 AUTO SALVAGE,2024-05,Micamp,1201,11382.59,59,332.73,,116.45,,,,,,,,499.43,129.73,,,,,2025-10-29 00:59:38.885912,1,
10359,820100008664,ISLAND WOMENS HEALTH,2024-05,Micamp,4007,0,0,19.05,,6.67,,,,,,,,28.57,7.4,,,,,2025-10-29 00:59:38.926443,1,
10360,820100010033,ISLAND WOMENS HEALTH,2024-05,Micamp,4007,6128.42,60,40.64,,14.22,,,,,,,,191.39,146.24,,,,,2025-10-29 00:59:38.967679,1,
10361,5298086202005840,KEY WEST SCREAMING LINES CHARTER,2024-05,Micamp,4007,1351.99,2,53.27,,18.65,,,,,,,,86.87,27.68,,,,,2025-10-29 00:59:39.009234,1,
10362,820100008276,MCCORMICK FAMILY DENTISTRY,2024-05,Micamp,1407,40247.07,228,355.7,,124.5,,,,,,,,1243.76,848.54,,,,,2025-10-29 00:59:39.05096,1,
10363,820100008557,R&R OUTDOORS,2024-05,Micamp,1001,7841.18,89,137.12,,47.99,,,,,,,,315.11,162.75,,,,,2025-10-29 00:59:39.093502,1,
10364,5298086203010360,RANGERS EXCAVATION LLC,2024-05,Micamp,1206,0,0,24.56,,8.6,,,,,,,,34.99,7.7,,,,,2025-10-29 00:59:39.135527,1,
10365,5298086201127140,RUN FOR RHONDA,2024-05,Micamp,4007,1278.17,34,46.59,,16.31,,,,,,,,89.11,37.34,,,,,2025-10-29 00:59:39.177123,1,
10366,498432734883,SALTER PLUMBING,2024-05,Micamp,1001,5903.16,9,27.5,,9.63,,,,,,,,185.92,155.36,,,,,2025-10-29 00:59:39.218552,1,
10367,820100005405,SAVANNAHS,2024-05,Micamp,1001,100198.8,3383,1705.31,,596.86,,,,,,,,3775.87,1881.08,,,,,2025-10-29 00:59:39.260724,1,
10368,5298086201124820,SISTER SEASONS FUND,2024-05,Micamp,4007,0,0,24.56,,8.6,,,,,,,,34.99,7.7,,,,,2025-10-29 00:59:39.302333,1,
10369,820100012880,TOBACCO HAVEN,2024-05,Micamp,1309,0,0,14.07,,4.93,,,,,,,,25,4.15,,,,,2025-10-29 00:59:39.344222,1,
10370,820100012898,TOBACCO HAVEN,2024-05,Micamp,1309,0,0,14.07,,4.93,,,,,,,,25,4.15,,,,,2025-10-29 00:59:39.385815,1,
10371,820100012906,TOBACCO HAVEN,2024-05,Micamp,1309,0,0,14.07,,4.93,,,,,,,,25,4.15,,,,,2025-10-29 00:59:39.427988,1,
10372,820100007880,UATAN,2024-05,Micamp,4704,584.79,6,12.13,,4.24,,,,,,,,44.79,31.32,,,,,2025-10-29 00:59:39.469548,1,
10373,820100007104,VENTURE OUT,2024-05,Micamp,4004,0,0,24.84,,8.69,,,,,,,,35,7.4,,,,,2025-10-29 00:59:39.511286,1,
10374,820100007112,VENTURE OUT COMMUNITY STORE,2024-05,Micamp,4004,0,0,19.53,,6.84,,,,,,,,35,13.3,,,,,2025-10-29 00:59:39.553408,1,
10375,5298086201128390,WHEN IT COUNTS HOME INSPECTION,2024-05,Micamp,1110,0,0,29.06,,10.17,,,,,,,,39.99,7.7,,,,,2025-10-29 00:59:39.595875,1,
10376,498435072885,WOODARD CARPET & DESIGN,2024-05,Micamp,1409,860.69,4,-1.58,,-0.55,,,,,,,,33.11,34.86,,,,,2025-10-29 00:59:39.637518,1,
10377,820100009480,ARKANSAS USA WRESTLING,2024-06,Micamp,1201,0,0,9.89,,3.46,,,,,,,,25,10.35,,,,,2025-10-29 00:59:39.678974,1,
10378,498434550881,BILLY CLARK BAIL BONDS,2024-06,Micamp,4403,623.94,2,37.67,,13.18,,,,,,,,73.94,32.08,,,,,2025-10-29 00:59:39.721061,1,
10379,498792480887,ENCORE AT LEWIS RANCH- E,2024-06,Micamp,1001,9000,18,43.19,,15.12,,,,,,,,130.22,82.23,,,,,2025-10-29 00:59:39.762771,1,
10380,498792481885,ENCORE AT LEWIS RANCH- O,2024-06,Micamp,1001,17815.23,26,70.08,,24.53,,,,,,,,206.11,128.24,,,,,2025-10-29 00:59:39.804453,1,
10381,820100007781,FACES,2024-06,Micamp,1001,0,0,17.15,,6,,,,,,,,25,5.94,,,,,2025-10-29 00:59:39.845818,1,
10382,820100010520,FRANCESCO SWEETS,2024-06,Micamp,4005,1.99,1,7.43,,2.6,,,,,,,,25.99,17.74,,,,,2025-10-29 00:59:39.887191,1,
10383,820100007807,HOWARD CREEK COUNTRY MART,2024-06,Micamp,1001,0,0,-3.37,,-1.18,,,,,,,,0,3.74,,,,,2025-10-29 00:59:39.928656,1,
10384,820100008433,HWY 5 AUTO SALVAGE,2024-06,Micamp,1201,11382.59,59,332.73,,116.45,,,,,,,,499.43,129.73,,,,,2025-10-29 00:59:39.970919,1,
10385,820100008664,ISLAND WOMENS HEALTH,2024-06,Micamp,4007,0,0,19.05,,6.67,,,,,,,,28.57,7.4,,,,,2025-10-29 00:59:40.01382,1,
10386,820100010033,ISLAND WOMENS HEALTH,2024-06,Micamp,4007,6128.42,60,40.64,,14.22,,,,,,,,191.39,146.24,,,,,2025-10-29 00:59:40.055066,1,
10387,5298086202005840,KEY WEST SCREAMING LINES CHARTER,2024-06,Micamp,4007,1351.99,2,53.27,,18.65,,,,,,,,86.87,27.68,,,,,2025-10-29 00:59:40.096842,1,
10388,820100008276,MCCORMICK FAMILY DENTISTRY,2024-06,Micamp,1407,40247.07,228,355.7,,124.5,,,,,,,,1243.76,848.54,,,,,2025-10-29 00:59:40.138591,1,
10389,820100008557,R&R OUTDOORS,2024-06,Micamp,1001,7841.18,89,137.12,,47.99,,,,,,,,315.11,162.75,,,,,2025-10-29 00:59:40.180639,1,
10390,5298086203010360,RANGERS EXCAVATION LLC,2024-06,Micamp,1206,0,0,24.56,,8.6,,,,,,,,34.99,7.7,,,,,2025-10-29 00:59:40.221622,1,
10391,5298086201127140,RUN FOR RHONDA,2024-06,Micamp,4007,1278.17,34,46.59,,16.31,,,,,,,,89.11,37.34,,,,,2025-10-29 00:59:40.263381,1,
10392,498432734883,SALTER PLUMBING,2024-06,Micamp,1001,5903.16,9,27.5,,9.63,,,,,,,,185.92,155.36,,,,,2025-10-29 00:59:40.305454,1,
