id,merchant_id,dba_name,partner_branch_number,status,status_category,current_processor,created_at,updated_at,tenant_id
204,10611,CNC Parts,,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:29.453124,2025-11-14 14:36:48.465,1
213,6588000002711170,Del Medlin,,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:30.208601,2025-11-01 19:50:16.129,1
217,50110146027,MZBEE'S BAIL BONDS,4007,Merchant Is Live,Boarding,Payment Advisors,2025-10-31 06:55:30.629468,2025-11-14 14:37:04.094,1
192,30119841040,Travel with Friends,1001,Merchant Is Live,Boarding,Payment Advisors,2025-10-31 06:55:28.441197,2025-11-14 14:37:36.641,1
228,820100010520,FRANCESCO SWEETS LLC,4005,Business Closed,Merchant Cancelled,Mi Camp - FSP,2025-10-31 06:55:31.717439,2025-11-14 14:37:22.338,1
206,22021673,Etter Motors & Tires,2008,Merchant Is Live,Boarding,S 4,2025-10-31 06:55:29.623497,2025-11-14 14:36:47.322,1
196,820100012906,TOBACCO HAVEN,1309,Business Closed,Merchant Cancelled,,2025-10-31 06:55:28.776249,2025-11-14 14:36:54.028,1
191,10644,The Wood Chuck Work Shop,4107,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:28.270287,2025-11-14 14:37:43.117,1
233,924600888000333,FLEAS-N-TIQUES,,Duplicate Account,Merchant Cancelled,Merchant Lynx,2025-10-31 06:55:32.135291,2025-11-14 14:37:03.146,1
210,6588000002730770,ALL RITE PAVING CONTRACTORS INC,4613,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:29.957867,2025-11-01 19:50:15.403,1
211,6588000002763310,E & A Works Welding LLC,4507,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:30.041248,2025-11-01 19:50:15.593,1
226,529808620112714,Run For Rhonda,4007,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:31.465305,2025-11-14 14:36:43.748,1
234,820100009480,ARUSAW,1201,Merchant Is Live,Boarding,Mi Camp - FSP,2025-10-31 06:55:32.385245,2025-11-14 14:36:42.329,1
223,2698223,PreciDent - St Pete,1510,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:31.131003,2025-11-14 14:36:46.538,1
238,6588000002572540,Nancy Phillips,4239,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:32.72106,2025-11-01 19:50:22.299,1
239,6588000002573050,Langford Tree Service LLC,5006,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:32.80458,2025-11-01 19:50:22.482,1
240,6588000002572960,Kenny Strange Electric,4205,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:32.888606,2025-11-01 19:50:22.571,1
241,6588000002569090,"DATA CORE CLOUD, INC",1213,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:32.972485,2025-11-01 19:50:22.76,1
235,820100008557,R AND R OUTDOORS,1001,Merchant Is Live,Boarding,Mi Camp - FSP,2025-10-31 06:55:32.468665,2025-11-14 14:36:41.984,1
205,6588000002728790,FAULKNER COUNTY ANIMAL COALITION INC,1011,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:29.536942,2025-11-01 19:50:13.871,1
222,2698215,PRECIDENT - LARGO FL,1510,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:31.048431,2025-11-14 14:36:47.235,1
224,6588000002693980,PRECIDENT - AR,1510,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:31.21452,2025-11-01 19:50:18.285,1
225,6588000002695140,AMARILLO AREA BAR ASSOCIATION,2008,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:31.297546,2025-11-01 19:50:18.375,1
230,10306,Island Time Watersports Caribbean LLC,4007,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:31.885236,2025-11-14 14:36:44.01,1
203,10647,BAK Tire Leachville,1313,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:29.367774,2025-11-14 14:36:50.815,1
193,820100013615,Trinity Development,,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:28.52442,2025-11-14 14:36:48.379,1
197,820100012880,TOBACCO HAVEN,,Business Closed,Merchant Cancelled,,2025-10-31 06:55:28.859811,2025-11-14 14:36:54.115,1
245,820100007104,VENTURE OUT,4004,Business Closed,Merchant Cancelled,,2025-10-31 06:55:33.308609,2025-11-14 14:36:56.805,1
214,22049781,Papizzta,,Application Approved,Boarding,Shift4,2025-10-31 06:55:30.376019,2025-11-14 14:36:45.314,1
194,5298086201124820,SISTER SEASONS FUND,4007,Duplicate Account,Merchant Cancelled,Mi Camp - FSP,2025-10-31 06:55:28.608639,2025-11-14 14:37:04.529,1
243,6588000002580260,EZ Roll Casters,1001,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:33.139654,2025-11-01 19:50:23.137,1
188,10650,Jones Irrigation Installation & Repair,1313,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:28.019861,2025-11-14 14:36:50.989,1
200,498794242889,MEADOWS FORD,,Processing Under New MID,Merchant Cancelled,,2025-10-31 06:55:29.108999,2025-11-14 14:37:02.45,1
195,815201648889,THE FIELD HOUSE,,Duplicate Account,Merchant Cancelled,MiCamp - FSP,2025-10-31 06:55:28.692643,2025-11-14 14:37:03.056,1
201,498794241881,MEADOWS CDJR,,Processing Under New MID,Merchant Cancelled,,2025-10-31 06:55:29.192068,2025-11-14 14:37:02.364,1
220,22057511,THE GREAT CATCH INC,4506,Merchant Is Live,Boarding,S4,2025-10-31 06:55:30.882028,2025-11-14 14:37:16.527,1
202,498794240883,MEADOWS CHEVROLET,,Processing Under New MID,Merchant Cancelled,,2025-10-31 06:55:29.276109,2025-11-14 14:37:02.276,1
242,820100008433,Hwy 5 Auto,1201,Merchant Is Live,Boarding,Mi Camp - FSP,2025-10-31 06:55:33.05543,2025-11-14 14:36:41.208,1
2878,LEAD-SXOSI5PN,Texas Braunvieh Association,2212,Brand New,Qualifying,,2025-11-01 19:44:35.34523,2025-11-01 19:44:35.34523,1
1249,LEAD-S81EDFAS,BKRE CAM LLC,4606,Buried - No Reason Specified,Dead End,,2025-10-31 12:27:50.129904,2025-10-31 12:27:50.129904,1
285,498431789888,F&B Cosmetics,,Business Closed,Merchant Cancelled,MiCamp - FD,2025-10-31 06:55:36.833752,2025-11-14 14:37:22.424,1
1250,LEAD-T8JYUDT5,A Best Forklift,4602,Buried - No Reason Specified,Dead End,,2025-10-31 12:27:50.377663,2025-10-31 12:27:50.377663,1
270,924600888804262,Lepanto Flower Shop,1313,Business Closed,Merchant Cancelled,Merchant Lynx,2025-10-31 06:55:35.488727,2025-11-14 14:37:16.962,1
255,10264,The Closet Envy Florida LLC,4707,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:34.143345,2025-11-14 14:36:43.403,1
269,21908920,Rooftop On Main,1409,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:35.405564,2025-11-14 14:36:36.221,1
271,10410,CS Billing & Processing Company,4614,Not Processing No Activity,Merchant Cancelled,TRX,2025-10-31 06:55:35.657014,2025-11-14 14:37:16.093,1
300,6588000002502720,Profits Plus,4704,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:38.273571,2025-11-01 19:50:36.952,1
286,556012490000,CORRIDOR ENDODONTICS LL,,Merchant Is Live,Boarding,TSYS,2025-10-31 06:55:36.917366,2025-11-14 14:36:34.924,1
292,21936715,Surf Side Shores Condominium Owners Association,4203,Merchant Is Live,Boarding,Shift 4,2025-10-31 06:55:37.507473,2025-11-14 14:36:33.495,1
250,22020154,"Hippie Little, LLC",4212,Merchant Is Live,Boarding,S$,2025-10-31 06:55:33.724974,2025-11-14 14:36:45.228,1
283,21952076,The Porch at Huntington Square,,Merchant Is Live,Boarding,S 4,2025-10-31 06:55:36.666986,2025-11-14 14:36:52.9,1
256,10397,FACES,1001,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:34.230307,2025-11-14 14:36:49.07,1
254,498433226889,H&M Distribution,,Business Closed,Merchant Cancelled,Mi Camp - North,2025-10-31 06:55:34.060192,2025-11-14 14:37:10.792,1
265,21988914,Front Street Grill,1402,Merchant Is Live,Boarding,Shift 4,2025-10-31 06:55:34.986592,2025-11-14 14:36:39.693,1
249,556016641400,Corridor Endodontics Cedar Rapids,,Merchant Is Live,Boarding,TSYS,2025-10-31 06:55:33.641099,2025-11-14 14:36:40.847,1
251,529808620112482,SISTER SEASON FUND INC,4007,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:33.807993,2025-11-14 14:36:41.64,1
263,6588000002548430,Sitn In The Keys,4007,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:34.819316,2025-11-01 19:50:27.468,1
260,498792480887,Encore at Lewis Ranch - Escrow,1001,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:34.570084,2025-11-14 14:36:39.262,1
261,820100008276,McCormick Family Dentistry,1407,Merchant Is Live,Boarding,Mi Camp - FSP,2025-10-31 06:55:34.653937,2025-11-14 14:36:40.586,1
266,6588000002568840,Taps End Of Life,4230,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:35.15423,2025-11-01 19:50:28.465,1
264,498792481885,Encore at Lewis Ranch - Operating,1001,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:34.902933,2025-11-14 14:36:38.745,1
279,498435072885,Woodard Carpet,1409,Merchant Is Live,Boarding,Mi Camp- North,2025-10-31 06:55:36.328374,2025-11-14 14:36:37.692,1
267,498434550881,BILLY CLARK BAIL BONDS LLC,4403,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:35.237679,2025-11-14 14:36:38.481,1
273,6588000002544890,Preventive Cardiology,4601,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:35.823989,2025-11-01 19:50:30.456,1
297,9889,"REAL DEAL AUTO PLUS, LLC",1313,Merchant Is Live,Boarding,TRX,2025-10-31 06:55:37.922018,2025-11-14 14:36:35.702,1
275,3286748535143570,Michael Boone,4013,Merchant Is Live,Boarding,PayBright,2025-10-31 06:55:35.991542,2025-11-01 19:50:30.635,1
272,820100005405,Savannah's,1001,Merchant Is Live,Boarding,Mi Camp - FSP,2025-10-31 06:55:35.741342,2025-11-14 14:36:38.129,1
278,820100005306,Meadows Chevy - MiCamp,,Merchant Is Live,Boarding,Mi Camp- FSP,2025-10-31 06:55:36.245759,2025-11-14 14:36:38.037,1
280,6588000002535290,Big Pine Flower Shop,4004,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:36.412016,2025-11-01 19:50:31.532,1
281,6588000002530880,Five Brothers Two - Clearent,4007,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:36.495383,2025-11-01 19:50:31.621,1
282,6588000002533650,Hayes Marine Services LLC,4212,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:36.579112,2025-11-01 19:50:31.713,1
259,11240,Providence Cattle Company LLC,4705,Equipment Malfunction,Merchant Cancelled,TRX,2025-10-31 06:55:34.487132,2025-11-14 14:37:05.562,1
287,6588,Mr. Home Automation,2213,Take Me Off Your List,Not Yet Interested,Clearent,2025-10-31 06:55:37.0019,2025-11-14 14:36:33.941,1
289,6588000002523710,Southernmost Boat Rentals,4004,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:37.256632,2025-11-14 14:37:30.657,1
274,498432734883,Salter Plumbing,1001,Merchant Is Live,Boarding,Mi Camp - North,2025-10-31 06:55:35.907362,2025-11-14 14:36:35.528,1
290,21949643,One Cut Glass,5004,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:37.339963,2025-11-14 14:36:34.211,1
288,6588000002534680,Ben Auto Technician,4108,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:37.085732,2025-11-01 19:50:32.708,1
257,529808620301036,NATURAL STATE EXCAVATION LLC,1206,Business Closed,Merchant Cancelled,Mi Camp - North,2025-10-31 06:55:34.313757,2025-11-14 14:37:42.945,1
276,820100005272,Meadows CDJR - MiCamp,,Merchant Is Live,Boarding,MiCamp - FSP,2025-10-31 06:55:36.077325,2025-11-14 14:36:34.653,1
291,6588000002711150,Gardening Angel Nursery,4605,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:37.424535,2025-11-01 19:50:33.707,1
284,498431863881,DeBoard Electronics,,Merchant Is Live,Boarding,MiCamp - North,2025-10-31 06:55:36.750533,2025-11-14 14:36:33.855,1
293,6588000002516150,"Arkansas Select Tax Services, Inc.",1210,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:37.590275,2025-11-01 19:50:33.98,1
298,6588000002509710,Cox and Creswell,,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:38.102982,2025-11-01 19:50:35.422,1
295,6588000002510400,RIB CRIB,1120,Duplicate Account,Merchant Cancelled,Clearent,2025-10-31 06:55:37.756276,2025-11-01 19:50:35.151,1
296,3286748265921870,Big Apple Bagels,4501,Merchant Is Live,Boarding,PayBright,2025-10-31 06:55:37.839368,2025-11-01 19:50:34.793,1
247,6588000002563490,El Jalisco Wewa,4229,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:33.474333,2025-11-01 19:50:23.772,1
262,820100008664,Island Womens Health,4007,Merchant Is Live,Boarding,Mi Camp - FSP,2025-10-31 06:55:34.736809,2025-11-14 14:36:41.554,1
248,556016642200,Corridor Endodontics Marshalltown,,Merchant Is Live,Boarding,TSYS,2025-10-31 06:55:33.557667,2025-11-14 14:36:40.934,1
258,22000669,dr diesels house of power llc,1510,Merchant Is Live,Boarding,S 4,2025-10-31 06:55:34.404216,2025-11-14 14:36:46.884,1
550,LEAD-11O2OA2X,Xenyas LLC,,Brand New,Qualifying,,2025-10-31 07:33:48.63267,2025-10-31 07:33:48.63267,1
551,LEAD-GRSIKXKC,JT RECOVERY & TOWING,1009,Future Follow Up,Not Yet Interested,,2025-10-31 07:33:48.805328,2025-10-31 07:33:48.805328,1
1251,LEAD-STI0GD4L,"PERFECT FIX HOME SVCS, LLC",4005,Future Follow Up,Not Yet Interested,,2025-10-31 12:27:50.461001,2025-10-31 12:27:50.461001,1
2879,LEAD-MBQJELPI,Pendergraft Pools & concrete,1407,Volume Too Low,Dead End,,2025-11-01 19:44:35.438364,2025-11-01 19:44:35.438364,1
307,6588000002496810,MERCHANT #6588000002496818,,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:39.022856,2025-11-01 19:50:37.404,1
306,6588000002495730,MERCHANT #6588000002495737,1010,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:38.940528,2025-11-01 19:50:37.496,1
1252,LEAD-VTKO7M9P,NAVARRO CONSTRUCTION SOLUTIONS LLC,4505,Application Declined,Underwriting,,2025-10-31 12:27:50.625711,2025-10-31 12:27:50.625711,1
304,21848373,AAction Better Built Transmissions,4606,Merchant Is Live,Boarding,SHIFT 4,2025-10-31 06:55:38.69052,2025-11-14 14:36:32.366,1
312,22000784,Cherry On Top,5001,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:39.60992,2025-11-14 14:36:45.142,1
305,21907393,Judith R Rodriguez- BEC DMD PA,4614,Merchant Is Live,Boarding,SHIFT 4,2025-10-31 06:55:38.857031,2025-11-14 14:36:32.021,1
324,21880772,Flan Factory,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.61647,2025-11-14 14:36:31.749,1
346,6588000002449890,ST. PETER CATHOLIC CHURCH,4004,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:42.472297,2025-11-14 14:36:53.682,1
311,21882570,Santa Cecilia Restaurant - Horizon,,Merchant Is Live,Boarding,SHIFT4,2025-10-31 06:55:39.526907,2025-11-14 14:36:31.404,1
310,21885391,Santa Cecilia Restaurant - El Paso,,Merchant Is Live,Boarding,SHIFT4,2025-10-31 06:55:39.442615,2025-11-14 14:36:38.221,1
325,21895747,Southern Sands Printing Co,5001,Merchant Is Live,Boarding,Shift 4,2025-10-31 06:55:40.703663,2025-11-14 14:36:30.884,1
316,21898428,Maji:Hope,,Equipment Malfunction,Merchant Cancelled,Shift4,2025-10-31 06:55:39.946029,2025-11-14 14:37:24.775,1
320,21816666,El Guanaco,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.282766,2025-11-14 14:36:30.441,1
321,21821351,HATTON G. DOUGLAS VFW POST 424,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.367278,2025-11-14 14:36:30.527,1
322,21833482,La Campena Catracha,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.450456,2025-11-14 14:36:30.613,1
323,21860733,Precinct Pizza & More Inc.,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.533321,2025-11-14 14:36:30.711,1
317,21860956,Seineyard Wildwood,4222,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.028941,2025-11-14 14:36:30.798,1
309,21908649,L J's Cafe,4005,Switched To Software Vendor,Merchant Cancelled,S4,2025-10-31 06:55:39.359152,2025-11-14 14:36:31.923,1
313,21907161,LA CHAPINA RESTAURANT,4005,Merchant Is Live,Boarding,S4,2025-10-31 06:55:39.693005,2025-11-14 14:36:31.143,1
326,6588000002488300,Samuels House,,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:40.786412,2025-11-01 19:50:41.11,1
332,6588000002481430,NADA MARKET,4614,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:41.288031,2025-11-14 14:36:30.178,1
330,6588000002435830,Downtown Blu Sushi,4017,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:41.120039,2025-11-01 19:50:41.467,1
331,6588000002435950,Blu Sushi,4017,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:41.203859,2025-11-01 19:50:41.556,1
319,21806773,Mofongo Steakhouse,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:40.197012,2025-11-14 14:36:30.353,1
328,924600888802688,Spanish Wells Community Association,4015,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:40.95287,2025-11-14 14:36:30.005,1
335,6588000002463520,Conway Dumpster Rental,,Merchant Is Live,Boarding,,2025-10-31 06:55:41.539539,2025-11-01 19:50:41.914,1
336,4783790988801450,GREATER MARATHON CHAMBER OF CO,4001,Business Closed,Merchant Cancelled,Merchant Lynx,2025-10-31 06:55:41.62247,2025-11-01 19:50:42.004,1
318,21860931,Seineyard Rock Landing,4222,Out Of Business,Merchant Cancelled,Shift4,2025-10-31 06:55:40.113054,2025-11-14 14:37:13.578,1
338,6588000002455720,"A-1 CHIMNEY PRO, INC.",1001,Equipment Shipped,Boarding,,2025-10-31 06:55:41.788241,2025-11-01 19:50:42.184,1
339,6588000002465010,Florida Carpenters Regional Council,4602,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:41.871021,2025-11-01 19:50:42.274,1
340,6588000002464070,Col. Trabue's Art Gallery,4013,Business Closed,Merchant Cancelled,,2025-10-31 06:55:41.967919,2025-11-01 19:50:42.363,1
341,6588000002459540,CTC NETWORK USA INC.,4007,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:42.051534,2025-11-01 19:50:42.452,1
333,21886233,Keys Boat Furniture,4004,Merchant Is Live,Boarding,S4,2025-10-31 06:55:41.372754,2025-11-14 14:36:29.833,1
343,5436845560052690,BEDFORD CAMERA AND VIDE,1510,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:42.218224,2025-11-01 19:50:42.63,1
344,5436845560052720,BEDFORD CAMERA AND VIDE,1510,Business Closed,Merchant Cancelled,Global Payments - TSYS,2025-10-31 06:55:42.302038,2025-11-01 19:50:42.721,1
345,5436845560052650,BEDFORD CAMERA AND VIDE,1510,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:42.387718,2025-11-01 19:50:42.811,1
337,924600888803330,"SALTER, INC",1001,Processing Under New MID,Merchant Cancelled,MiCamp - FSP,2025-10-31 06:55:41.7062,2025-11-14 14:37:02.795,1
347,5436845560052750,BEDFORD CAMERA AND VIDE,1510,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:42.555904,2025-11-01 19:50:42.991,1
348,5436845560052700,BEDFORD CAMERA AND VIDE,1510,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:42.638559,2025-11-01 19:50:43.081,1
349,5436845560052730,BEDFORD CAMERA AND VIDE,1510,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:42.722377,2025-11-01 19:50:43.171,1
350,5436845560052670,BEDFORD CAMERA AND VIDE,1510,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:42.805696,2025-11-01 19:50:43.261,1
351,6588000002444690,RELIABLE JET MAINTENANCE,4603,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:42.889005,2025-11-01 19:50:43.35,1
352,6588000002448290,"RICHARD WEYLMAN, INC",4603,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:42.972131,2025-11-01 19:50:43.439,1
354,6588000002437500,AMARILLO ISD PALO DURO FOOD SERVICE,2006,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:43.139226,2025-11-01 19:50:43.617,1
355,6588000002437420,AMARILLO ISD AHS FOOD SERVICE,2006,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:43.223395,2025-11-01 19:50:43.707,1
356,6588000002442310,DREAM BATH TODAY LLC,4620,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:43.30748,2025-11-01 19:50:43.797,1
342,924600888803041,HAPPY STOP LLC,1312,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:42.134689,2025-11-14 14:36:28.177,1
315,21898436,Brodies Cream and Bean,,Merchant Is Live,Boarding,Shift4,2025-10-31 06:55:39.863567,2025-11-14 14:36:33.583,1
303,3286747240217810,United Postal Center Plus,4602,Merchant Is Live,Boarding,PayBright,2025-10-31 06:55:38.608411,2025-11-14 14:36:32.453,1
308,6588000002482990,"LEMLEY FUNERAL SERVICES, INC.",1403,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:39.276117,2025-11-14 14:36:32.108,1
1253,LEAD-4ZZO7F45,Myakka Pines Golf Club,4020,Inaccurate Info/Duplicate Entry,Dead End,,2025-10-31 12:27:50.791029,2025-10-31 12:27:50.791029,1
2880,LEAD-62NNYR21,RB Wehrman,1407,Difficult To Reach,Not Yet Interested,,2025-11-01 19:44:35.530107,2025-11-01 19:44:35.530107,1
1254,LEAD-AI1T58XM,The Disc Golf Dojo,1509,Called LVM,Qualifying,,2025-10-31 12:27:50.873421,2025-10-31 12:27:50.873421,1
364,924600888802068,VENTURE OUT,4004,Business Closed,Merchant Cancelled,Merchant Lynx,2025-10-31 06:55:44.153274,2025-11-14 14:36:55.846,1
360,924600888802407,J & J ANTIQUES & STUFF,1117,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:43.649765,2025-11-14 14:36:23.838,1
358,924600888802894,MAIN STREET PIZZA,1312,Business Closed,Merchant Cancelled,Merchant Lynx,2025-10-31 06:55:43.482539,2025-11-14 14:37:00.98,1
371,924600888802175,CPH FAMILY MEDICAL CARE,1001,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:44.750442,2025-11-14 14:36:23.664,1
370,924600888802043,DC ACCOUNTING SERVICE PA,4505,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:44.667167,2025-11-14 14:36:26.873,1
362,6588000002418800,BLUE MARTINI GALLERIA,4614,Merchant Is Live,Boarding,Clearent,2025-10-31 06:55:43.900407,2025-11-01 19:50:44.423,1
366,924600888802100,"SUTTON BRICK AND STONE, I",4604,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:44.320526,2025-11-14 14:36:23.576,1
372,924600888801896,COASTAL MARINE & SMALL EN,4020,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:44.833794,2025-11-14 14:36:26.96,1
390,924600888801797,HANDCRAFT CUSTOM DRY CLEA,4602,Merchant Is Live,Boarding,Merchant Lynx,2025-10-31 06:55:46.342352,2025-11-14 14:36:27.047,1
373,6588000002414920,LV MOVING SERVICES,4007,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:44.916639,2025-11-01 19:50:45.497,1
374,6588000002394670,INK JUNKIES TATTOOS LLC,4707,Business Closed,Merchant Cancelled,Clearent,2025-10-31 06:55:44.998882,2025-11-01 19:50:45.585,1
363,556003058600,ADULT AND GERIATRIC CEN,4605,Merchant Is Live,Boarding,Global Payments - TSYS,2025-10-31 06:55:44.069739,2025-11-14 14:36:23.489,1
